Mass,HAcceptors,HDonors,LogP,Asphericity,Rg,TPSA,RingCount,NumRotatableBonds,NumHeteroatoms,HOMOm1(eV),HOMO(eV),LUMO(eV),LUMOp1(eV),PrimeState,PrimeExcite(eV),PrimeExcite(osc),DipoleMoment(Debye),SurfaceCharge,ChargeCorrection,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,O12,O13,O14,O15,O16,O17,O18,O19,O20,TDOS1.5,TDOS1.6,TDOS1.7,TDOS1.8,TDOS1.9,TDOS2.0,TDOS2.1,TDOS2.2,TDOS2.3,TDOS2.4,TDOS2.5,TDOS2.6,TDOS2.7,TDOS2.8,TDOS2.9,TDOS3.0,TDOS3.1,TDOS3.2,TDOS3.3,TDOS3.4,TDOS3.5,TDOS3.6,TDOS3.7,TDOS3.8,TDOS3.9,TDOS4.0,TDOS4.1,TDOS4.2,TDOS4.3,TDOS4.4,TDOS4.5,TDOS4.6,TDOS4.7,SDOS2.5,SDOS2.6,SDOS2.7,SDOS2.8,SDOS2.9,SDOS3.0,SDOS3.1,SDOS3.2,SDOS3.3,SDOS3.4,SDOS3.5,SDOS3.6,SDOS3.7,SDOS3.8,SDOS3.9,SDOS4.0,SDOS4.1,SDOS4.2,SDOS4.3,SDOS4.4,SDOS4.5,SDOS4.6,SDOS4.7,SDOS4.8,SDOS4.9,SDOS5.0,SDOS5.1,SDOS5.2,SDOS5.3,SDOS5.4,target_region,T80,is_organic
507.7366943359375,4.881882190704346,0.22428908944129944,9.475235939025879,0.5832610130310059,5.848841190338135,27.793638229370117,4.752781867980957,10.158330917358398,5.448678970336914,-8.406394004821777,-7.589200019836426,-0.06856697797775269,0.8892340660095215,0.9799886345863342,4.053235054016113,1.4603252410888672,4.043345928192139,-0.037551313638687134,-0.0007111166487447917,2.7443771362304688,3.2833147048950195,3.8075571060180664,4.058546543121338,4.297163009643555,4.442608833312988,4.471455097198486,4.664244174957275,4.770267963409424,4.96299934387207,5.1173601150512695,5.221380710601807,5.392395973205566,5.495275497436523,5.693792819976807,5.816282272338867,5.908812999725342,5.90243673324585,6.077338218688965,6.129441738128662,4.046531677246094,4.816830158233643,4.999011516571045,5.288174152374268,5.4265217781066895,5.598074436187744,5.7469682693481445,5.809370994567871,5.940855503082275,6.026031970977783,6.135702133178711,6.236996650695801,6.3440470695495605,6.429102897644043,6.540364742279053,6.582059860229492,6.623973846435547,6.7275800704956055,6.813183307647705,6.886148452758789,1.5080617666244507,0.11470963805913925,0.03410628065466881,0.055093709379434586,0.031060198321938515,0.053573574870824814,0.07850513607263565,0.06846197694540024,0.05698266625404358,0.06739382445812225,0.06774933636188507,0.04677179455757141,0.04929966852068901,0.1279352456331253,0.02623167634010315,0.08053236454725266,0.2407931238412857,0.0640735775232315,0.0736563429236412,0.06940819323062897,2.350677732465556e-06,-4.379561869427562e-05,0.00033856320078484714,0.00837736763060093,-0.002592921257019043,0.017864320427179337,0.0757465660572052,0.30804458260536194,0.5747696757316589,0.8834394216537476,1.235732078552246,1.5580726861953735,1.6439235210418701,1.5988328456878662,1.5734597444534302,1.457836627960205,1.630629062652588,1.740468144416809,1.822230339050293,1.8455958366394043,2.319777727127075,2.660635471343994,2.826810359954834,3.3430559635162354,3.6351475715637207,4.589084148406982,5.390225410461426,7.067967891693115,7.8420090675354,8.298369407653809,8.294305801391602,7.877383708953857,7.149996280670166,6.261407747842895e-08,8.42120016386616e-07,8.186293598555494e-06,0.00012365354632493109,0.0005857794312760234,0.00327320653013885,0.00593764241784811,0.02765117958188057,0.07689827680587769,0.24749234318733215,0.5654933452606201,0.9312118887901306,1.401442289352417,1.6924800872802734,2.1483328342437744,2.100463628768921,1.727979063987732,1.3186132907867432,0.919141948223114,0.6253795623779297,0.427569180727005,0.4044370949268341,0.3351125717163086,0.301066130399704,0.39305976033210754,0.40438997745513916,0.34028252959251404,0.37696757912635803,0.3243982493877411,0.39160439372062683,11,11.427463696076089,False
508.2732849121094,5.309205055236816,0.26744556427001953,9.445307731628418,0.6169284582138062,5.950729846954346,31.16986083984375,4.7752461433410645,9.402376174926758,5.742241859436035,-8.337518692016602,-7.506176948547363,-0.14664211869239807,0.8639399409294128,0.9814739227294922,3.9383790493011475,1.671635389328003,3.956510305404663,-0.037243667989969254,-0.0007546059205196798,2.703188419342041,3.1879119873046875,3.7481906414031982,4.027410507202148,4.233763217926025,4.351363658905029,4.3801350593566895,4.603538513183594,4.686953544616699,4.925193786621094,5.070436477661133,5.160166263580322,5.340809345245361,5.441531181335449,5.6280388832092285,5.805905818939209,5.836090087890625,5.872382164001465,6.0600504875183105,6.077751159667969,3.957305908203125,4.786881923675537,4.945268154144287,5.266162872314453,5.439013481140137,5.54733943939209,5.719703674316406,5.779777526855469,5.890785217285156,5.925806045532227,6.085550785064697,6.169424533843994,6.243536949157715,6.355464935302734,6.483053207397461,6.479519367218018,6.528293609619141,6.636189937591553,6.7380757331848145,6.77223539352417,1.6894611120224,0.06645902246236801,0.02086365781724453,0.040787968784570694,0.03536376729607582,0.03332797437906265,0.057701971381902695,0.061131395399570465,0.06166193261742592,0.04233517125248909,0.07276713103055954,0.03207079693675041,0.03272218629717827,0.11271774768829346,0.02608877792954445,0.07024005055427551,0.20474380254745483,0.0759023055434227,0.044847745448350906,0.06412658095359802,-3.694687256938778e-05,-8.854729821905494e-05,-0.0003073998086620122,0.008185512386262417,-0.009810920804738998,0.00528032798320055,0.10587234795093536,0.42374908924102783,0.8134718537330627,1.0612348318099976,1.4474040269851685,1.6803057193756104,1.6540218591690063,1.6417217254638672,1.6232291460037231,1.4751513004302979,1.5937588214874268,1.7026499509811401,1.861633062362671,1.823228359222412,2.4308536052703857,2.731212615966797,2.7343497276306152,3.329585075378418,3.3430397510528564,4.406605243682861,5.147892951965332,7.0000529289245605,7.915893077850342,8.443320274353027,8.311948776245117,7.935232639312744,7.0378241539001465,1.692045827894617e-07,2.5379417820659e-06,2.4287772248499095e-05,0.00032098626252263784,0.001256699557416141,0.008739640936255455,0.01639525219798088,0.07634075731039047,0.21591979265213013,0.4353511929512024,0.9550129175186157,1.4307746887207031,1.810043215751648,1.9813798666000366,2.227288007736206,2.23608660697937,1.57658052444458,1.1209367513656616,0.8467371463775635,0.47079935669898987,0.3180980682373047,0.27839386463165283,0.24931342899799347,0.18926315009593964,0.359213650226593,0.36280226707458496,0.2740219533443451,0.31631362438201904,0.2166895568370819,0.30473792552948,13,23.425106256249112,False
504.7279052734375,4.973214626312256,0.2385980486869812,9.434331893920898,0.5996084213256836,5.888059139251709,28.456974029541016,4.776083946228027,10.01364517211914,5.496936321258545,-8.406366348266602,-7.5733137130737305,-0.08083553612232208,0.8813753128051758,0.9746991395950317,4.0219268798828125,1.4923145771026611,4.10599422454834,-0.037561796605587006,-0.0006951736868359149,2.7284984588623047,3.2700083255767822,3.8020272254943848,4.049673080444336,4.2801384925842285,4.42491340637207,4.435794830322266,4.637422561645508,4.735839366912842,4.948288917541504,5.105072498321533,5.204259395599365,5.375193119049072,5.466859817504883,5.68215274810791,5.811368942260742,5.905193328857422,5.885685920715332,6.063746929168701,6.113395690917969,4.017068386077881,4.803760051727295,4.979190349578857,5.283932685852051,5.418863773345947,5.587188720703125,5.734899044036865,5.798145771026611,5.931005477905273,6.011610984802246,6.1181511878967285,6.218052864074707,6.3198041915893555,6.397956848144531,6.516733169555664,6.5567402839660645,6.5911030769348145,6.7112531661987305,6.794827461242676,6.86737060546875,1.543894648551941,0.10315295308828354,0.03069106675684452,0.04827429726719856,0.02749142237007618,0.04932032525539398,0.08069635927677155,0.06734125316143036,0.05744146183133125,0.06069294735789299,0.06896547973155975,0.044804900884628296,0.05076497420668602,0.13304127752780914,0.022289516404271126,0.07507644593715668,0.2359902262687683,0.06472934782505035,0.07354426383972168,0.0662115290760994,-2.105948169628391e-06,-4.0105602238327265e-05,0.0001411586708854884,0.008449161425232887,-0.003784116357564926,0.009799745865166187,0.06770633161067963,0.3120529353618622,0.6088178157806396,0.9300166368484497,1.2855032682418823,1.6177926063537598,1.6842968463897705,1.6142029762268066,1.5959829092025757,1.4440377950668335,1.636752963066101,1.737248182296753,1.8012319803237915,1.7781511545181274,2.3011350631713867,2.6623284816741943,2.7711217403411865,3.2789509296417236,3.498548984527588,4.570257186889648,5.353108882904053,7.079067707061768,7.940645694732666,8.48629093170166,8.435317039489746,8.0535249710083,7.163092613220215,6.843394828592864e-08,9.013771204990917e-07,8.24811741040321e-06,0.00014522077981382608,0.0005614041583612561,0.003725513117387891,0.004121995531022549,0.0286252461373806,0.07033321261405945,0.2586967647075653,0.5755214691162109,0.9980166554450989,1.4601819515228271,1.7712255716323853,2.21036434173584,2.167419195175171,1.7560625076293945,1.3304977416992188,0.9140985012054443,0.5928946733474731,0.39921534061431885,0.3825187087059021,0.30875101685523987,0.27214449644088745,0.3780582547187805,0.388274610042572,0.3202255070209503,0.35697141289711,0.28430771827697754,0.3602215647697449,16,41.45508102285018,False
500.5414123535156,5.207911968231201,0.2633553743362427,9.36303424835205,0.6202448010444641,5.899259090423584,30.54515838623047,4.700395107269287,9.3660306930542,5.645028591156006,-8.365432739257812,-7.519587516784668,-0.12832054495811462,0.8917720317840576,0.9756439924240112,3.9579243659973145,1.6602344512939453,3.9236860275268555,-0.03735661506652832,-0.000702482822816819,2.717930555343628,3.2088544368743896,3.7699499130249023,4.052392482757568,4.258059024810791,4.3869853019714355,4.406148910522461,4.630599021911621,4.710011005401611,4.950917720794678,5.097583293914795,5.194098472595215,5.372490406036377,5.471713542938232,5.669096946716309,5.845205783843994,5.8792266845703125,5.899697780609131,6.102409362792969,6.113897800445557,3.9716031551361084,4.81543493270874,4.976445198059082,5.2928361892700195,5.4608612060546875,5.5735697746276855,5.747701644897461,5.803367614746094,5.921612739562988,5.949641704559326,6.114634990692139,6.201679229736328,6.278406143188477,6.38169527053833,6.515867710113525,6.509868144989014,6.561267375946045,6.666773319244385,6.771938323974609,6.808164596557617,1.6760151386260986,0.05813540890812874,0.019446590915322304,0.0378265418112278,0.02914533205330372,0.028503013774752617,0.056139133870601654,0.057164471596479416,0.06159267574548721,0.03977716341614723,0.07272597402334213,0.033593736588954926,0.030634529888629913,0.11283158510923386,0.025727130472660065,0.0704750120639801,0.2172229290008545,0.07286498695611954,0.045498836785554886,0.061374034732580185,-4.0734692447585985e-05,-0.0001625144504942,-0.0004581325047183782,0.007408001460134983,-0.01268676295876503,-0.002521681832149625,0.08530193567276001,0.4001711308956146,0.7975439429283142,1.0302788019180298,1.419123649597168,1.6547832489013672,1.6289376020431519,1.60067880153656,1.561253547668457,1.4063843488693237,1.5479084253311157,1.6626806259155273,1.8253713846206665,1.7674498558044434,2.3508224487304688,2.6387557983398438,2.6160664558410645,3.194509983062744,3.180785894393921,4.2131195068359375,4.981603145599365,6.88368558883667,7.8539652824401855,8.435225486755371,8.356216430664062,7.880826950073242,6.924405574798584,1.5341747428010422e-07,2.4037524326558923e-06,2.276272607559804e-05,0.00031718017999082804,0.0011431868188083172,0.008255409076809883,0.014532449655234814,0.06975021213293076,0.19286298751831055,0.4127112627029419,0.9108515977859497,1.404091715812683,1.7592928409576416,1.9460347890853882,2.204559564590454,2.22659969329834,1.5751138925552368,1.1055492162704468,0.8256773352622986,0.456460565328598,0.3043118417263031,0.2779501676559448,0.23835091292858124,0.1827591210603714,0.35030537843704224,0.35303881764411926,0.2560914158821106,0.2955628037452698,0.17933759093284607,0.27131688594818115,14,26.350795311504463,False
527.476806640625,5.563334941864014,0.2721557319164276,9.642719268798828,0.6111594438552856,6.097958564758301,32.40613555908203,4.940178871154785,9.670693397521973,5.959217071533203,-8.273280143737793,-7.472085952758789,-0.193598210811615,0.801421582698822,0.9952067136764526,3.8906068801879883,1.6886932849884033,4.0407586097717285,-0.03704242780804634,-0.000863267108798027,2.66115403175354,3.1447651386260986,3.699425458908081,3.9647324085235596,4.167284965515137,4.264528751373291,4.317473888397217,4.523800849914551,4.625893592834473,4.852132797241211,4.9986090660095215,5.074452877044678,5.269655227661133,5.356880187988281,5.538416862487793,5.713016986846924,5.735902786254883,5.8080644607543945,5.94597053527832,5.977734565734863,3.9251389503479004,4.713527202606201,4.8619537353515625,5.199082851409912,5.3828911781311035,5.477396011352539,5.6436076164245605,5.717860221862793,5.816064834594727,5.872313976287842,6.010443687438965,6.094376087188721,6.1631693840026855,6.287062168121338,6.391097068786621,6.401996612548828,6.4406938552856445,6.549540042877197,6.652163028717041,6.691573143005371,1.7122827768325806,0.09001513570547104,0.021911757066845894,0.05067792162299156,0.04988763853907585,0.044961921870708466,0.06527546793222427,0.07540084421634674,0.060098521411418915,0.0508442297577858,0.07146748155355453,0.027940649539232254,0.042678751051425934,0.11345579475164413,0.026506861671805382,0.07051641494035721,0.1760300248861313,0.08418001979589462,0.04991014674305916,0.07135728001594543,-2.6542353225522675e-05,0.0001476818579249084,0.00018943144823424518,0.00975051335990429,0.0005002543330192566,0.02444273605942726,0.15061131119728088,0.46454042196273804,0.8640273809432983,1.1320761442184448,1.5104200839996338,1.7394391298294067,1.749597191810608,1.7470111846923828,1.767822027206421,1.6485353708267212,1.7141270637512207,1.8177845478057861,1.9407055377960205,1.9529683589935303,2.600600242614746,2.975813627243042,3.033202648162842,3.6036133766174316,3.7670607566833496,4.885665416717529,5.549781322479248,7.31756591796875,8.101895332336426,8.462039947509766,8.279253959655762,8.123100280761719,7.265161514282227,2.0313410686867428e-07,2.8810770800191676e-06,2.8008413210045546e-05,0.0003149648255202919,0.001553459675051272,0.00984381977468729,0.019689014181494713,0.09178324043750763,0.2625410854816437,0.4853782057762146,1.0489089488983154,1.5073292255401611,1.9434161186218262,2.086989402770996,2.3157358169555664,2.2543318271636963,1.6068954467773438,1.1743297576904297,0.8869094848632812,0.49684059619903564,0.35036584734916687,0.30437496304512024,0.2770569622516632,0.20700795948505402,0.38287314772605896,0.3845461308956146,0.3188663423061371,0.3700394928455353,0.3103165626525879,0.3870144486427307,12,16.54890012210303,False
501.547119140625,4.671993255615234,0.1998177319765091,9.376108169555664,0.5612253546714783,5.777971267700195,26.034282684326172,4.62508487701416,10.564817428588867,5.231668949127197,-8.473601341247559,-7.644645690917969,-0.011904759332537651,0.9243797659873962,0.9821431040763855,4.127157688140869,1.320926547050476,4.083866596221924,-0.03782844543457031,-0.0006289482698775828,2.7756521701812744,3.3490519523620605,3.8588666915893555,4.0849528312683105,4.357662200927734,4.511862277984619,4.552886486053467,4.725275993347168,4.847606658935547,5.018235206604004,5.181822776794434,5.283865451812744,5.447083950042725,5.549653053283691,5.759812355041504,5.853610992431641,5.9720869064331055,5.967411994934082,6.124329090118408,6.207781791687012,4.114786624908447,4.856637477874756,5.04124641418457,5.311668395996094,5.442244052886963,5.637467861175537,5.774487495422363,5.8469343185424805,5.976442813873291,6.113030910491943,6.18625020980835,6.29182243347168,6.423146724700928,6.496633052825928,6.58893346786499,6.66972017288208,6.699192047119141,6.818033218383789,6.888306617736816,6.982800006866455,1.3869723081588745,0.12960411608219147,0.03764355927705765,0.05713680014014244,0.029969969764351845,0.06461488455533981,0.09541995078325272,0.06739608943462372,0.05396755784749985,0.07566826045513153,0.06312301009893417,0.051069747656583786,0.05864507704973221,0.13576659560203552,0.028954187408089638,0.0883110910654068,0.26485660672187805,0.05951280519366264,0.09220990538597107,0.06760779023170471,2.433150621072855e-05,2.6570343834464438e-05,0.000505858042743057,0.007723798975348473,0.003008626401424408,0.020559299737215042,0.058565571904182434,0.2390522062778473,0.43783047795295715,0.7900001406669617,1.110479712486267,1.4721994400024414,1.597663164138794,1.5259093046188354,1.51432204246521,1.4119442701339722,1.6286393404006958,1.763674020767212,1.794325590133667,1.8604395389556885,2.2624785900115967,2.6013879776000977,2.841172218322754,3.302988052368164,3.693284273147583,4.666201591491699,5.503276824951172,6.933426856994629,7.707663536071777,8.15630054473877,8.104192733764648,7.815431118011475,7.1033101081848145,7.386151246180361e-09,-1.624063230565298e-07,-1.1435028000050806e-06,1.306126250710804e-05,0.00020382762886583805,0.0006037037819623947,-0.0010151276364922523,0.001459229039028287,0.0077102347277104855,0.14493827521800995,0.33028021454811096,0.640920877456665,1.1543371677398682,1.5255662202835083,2.049614429473877,1.9823095798492432,1.7701139450073242,1.3983830213546753,0.9439194202423096,0.6707392334938049,0.45988520979881287,0.45327314734458923,0.3709125220775604,0.35765308141708374,0.40569671988487244,0.42534682154655457,0.39400362968444824,0.4170415699481964,0.37812697887420654,0.41016608476638794,18,61.02431995236704,False
526.9598999023438,5.098100185394287,0.23650099337100983,9.738519668579102,0.5817654728889465,6.019092082977295,29.324588775634766,5.007087707519531,10.592842102050781,5.679848670959473,-8.373212814331055,-7.567587852478027,-0.09904584288597107,0.815936267375946,0.9841490983963013,4.008957386016846,1.4264549016952515,4.271982192993164,-0.037478912621736526,-0.000753153522964567,2.6945016384124756,3.2617292404174805,3.773219347000122,3.98813533782959,4.224922180175781,4.365809440612793,4.37642765045166,4.562492847442627,4.6732282638549805,4.867469787597656,5.039314270019531,5.125653266906738,5.297082424163818,5.381338119506836,5.593971252441406,5.690245151519775,5.818711757659912,5.800793170928955,5.924899578094482,6.020929336547852,4.006628036499023,4.721017837524414,4.906636714935303,5.213470935821533,5.347705841064453,5.52236270904541,5.657285213470459,5.732465744018555,5.864368915557861,5.986546993255615,6.04434871673584,6.15285587310791,6.256688117980957,6.3430023193359375,6.431086540222168,6.50669002532959,6.51868200302124,6.639662265777588,6.725000381469727,6.815402507781982,1.513048768043518,0.14992159605026245,0.035341549664735794,0.057113390415906906,0.041696734726428986,0.07314219325780869,0.10424361377954483,0.08021038770675659,0.05484563484787941,0.07664499431848526,0.06722473353147507,0.047400377690792084,0.07002157717943192,0.14471645653247833,0.019792597740888596,0.07669895887374878,0.228593647480011,0.06740207225084305,0.09163057059049606,0.07495436072349548,3.070495222345926e-05,0.00011690222891047597,0.0006289504817686975,0.009790209122002125,0.007888246327638626,0.02452665939927101,0.08409552276134491,0.2965124249458313,0.5479108095169067,0.9427195191383362,1.2781535387039185,1.6722359657287598,1.809091329574585,1.740818738937378,1.756683588027954,1.6437023878097534,1.7823891639709473,1.8639353513717651,1.8468741178512573,1.8863667249679565,2.4323554039001465,2.898862361907959,3.1018872261047363,3.6091716289520264,4.008514881134033,5.180018424987793,5.96898889541626,7.445380687713623,8.234856605529785,8.5469388961792,8.485111236572266,8.357804298400879,7.588588237762451,2.9357396513773892e-08,3.53836753674841e-07,3.1825670703256037e-06,4.274460661690682e-05,0.0004832541453652084,0.0024313039612025023,9.565616892359685e-06,0.017073247581720352,0.03781084716320038,0.2025306224822998,0.46501266956329346,0.8384015560150146,1.4091893434524536,1.7618918418884277,2.3087592124938965,2.1746463775634766,1.9384315013885498,1.5037940740585327,1.00446617603302,0.691404402256012,0.4773402810096741,0.4479924142360687,0.34705686569213867,0.33598408102989197,0.41436439752578735,0.4204493463039398,0.4004462659358978,0.4364989399909973,0.4267561137676239,0.477596640586853,14,31.484538700845665,False
505.3734130859375,5.317586421966553,0.2693086862564087,9.412857055664062,0.6205648183822632,5.947752952575684,31.06862449645996,4.743709087371826,9.354229927062988,5.718070030212402,-8.34312629699707,-7.504650115966797,-0.14782105386257172,0.8723678588867188,0.9797989726066589,3.934802770614624,1.6837981939315796,3.940460681915283,-0.0372827909886837,-0.0007362732430920005,2.7036077976226807,3.18607497215271,3.7510406970977783,4.0332818031311035,4.237473487854004,4.353699207305908,4.382354736328125,4.605031490325928,4.6901092529296875,4.93168306350708,5.073683738708496,5.165351867675781,5.349961280822754,5.44381856918335,5.637940883636475,5.820703506469727,5.840813159942627,5.8807759284973145,6.071263790130615,6.081272125244141,3.9566280841827393,4.79578971862793,4.947836399078369,5.270852565765381,5.448862552642822,5.55154275894165,5.723645210266113,5.785563945770264,5.897131443023682,5.925258159637451,6.090749263763428,6.173544883728027,6.247617721557617,6.357757091522217,6.489758491516113,6.480771064758301,6.5274577140808105,6.642340660095215,6.7431745529174805,6.776638507843018,1.6992793083190918,0.057915229350328445,0.01945609413087368,0.038592275232076645,0.03396118804812431,0.029338335618376732,0.055033210664987564,0.06012769043445587,0.06182640790939331,0.04010947421193123,0.07308150827884674,0.03171690180897713,0.03100840374827385,0.11178010702133179,0.02592059038579464,0.07082666456699371,0.204173743724823,0.07605825364589691,0.04409494623541832,0.062297895550727844,-3.971127080149017e-05,-7.538363570347428e-05,-0.0003345343575347215,0.008276112377643585,-0.009766485542058945,0.0025651424657553434,0.10448183119297028,0.4288216829299927,0.8325021862983704,1.0644959211349487,1.4566928148269653,1.6776134967803955,1.647539496421814,1.6266530752182007,1.6111863851547241,1.4514838457107544,1.5747171640396118,1.6913583278656006,1.8508601188659668,1.798993706703186,2.4143733978271484,2.7150604724884033,2.694723606109619,3.275904655456543,3.281461000442505,4.344944000244141,5.082995891571045,6.978578090667725,7.906704902648926,8.454851150512695,8.327499389648438,7.9521708488464355,6.996039390563965,1.7380124006649567e-07,2.582692559371935e-06,2.4347345970454626e-05,0.00033563963370397687,0.0012730411253869534,0.009023317135870457,0.01629270426928997,0.076697438955307,0.22082175314426422,0.4400559663772583,0.9657286405563354,1.4654746055603027,1.8365216255187988,1.9977388381958008,2.2290356159210205,2.248861789703369,1.5614835023880005,1.0984078645706177,0.8347256779670715,0.45165881514549255,0.30463212728500366,0.27220773696899414,0.24228550493717194,0.1800900548696518,0.3514196276664734,0.3524996340274811,0.2626141905784607,0.3047243654727936,0.1936439573764801,0.290199875831604,15,35.18123734312955,False
537.4769287109375,5.18345832824707,0.23045682907104492,9.859994888305664,0.5711575150489807,6.093934059143066,29.99073028564453,5.096688747406006,10.936551094055176,5.790882110595703,-8.352777481079102,-7.561405181884766,-0.1144372820854187,0.7850725650787354,0.989161491394043,4.008587837219238,1.412981390953064,4.313601493835449,-0.03739703819155693,-0.0008199664880521595,2.684677839279175,3.251438617706299,3.7524027824401855,3.96030330657959,4.2034735679626465,4.3380231857299805,4.354811191558838,4.535656929016113,4.646996974945068,4.838784217834473,5.009502410888672,5.088903427124023,5.266108512878418,5.3517069816589355,5.55409574508667,5.6378350257873535,5.773345470428467,5.764256477355957,5.865063667297363,5.975838661193848,4.002352714538574,4.689861297607422,4.884026050567627,5.180649280548096,5.320051193237305,5.496047496795654,5.62747049331665,5.709126949310303,5.833639144897461,5.970797061920166,6.011683464050293,6.1196465492248535,6.224093914031982,6.323930740356445,6.397394180297852,6.4835591316223145,6.494634628295898,6.604058265686035,6.6948137283325195,6.789742946624756,1.5074959993362427,0.17314669489860535,0.03531039133667946,0.06407427787780762,0.04961802437901497,0.08986622095108032,0.11326857656240463,0.08294619619846344,0.0536094568669796,0.0833650678396225,0.0661979541182518,0.04519566521048546,0.0767078772187233,0.14595918357372284,0.019434858113527298,0.07179564237594604,0.22586680948734283,0.07234020531177521,0.09472145885229111,0.08294650912284851,4.112844544579275e-05,9.419582784175873e-05,0.0006593115977011621,0.010046144016087055,0.007854759693145752,0.026389416307210922,0.09617726504802704,0.29020288586616516,0.5262611508369446,0.951436460018158,1.2798123359680176,1.6876176595687866,1.8521604537963867,1.7850123643875122,1.8390750885009766,1.726900339126587,1.8674460649490356,1.9262644052505493,1.855892539024353,1.9674307107925415,2.5078847408294678,3.023902416229248,3.229822874069214,3.760826826095581,4.237077236175537,5.425322532653809,6.222018718719482,7.575067520141602,8.319178581237793,8.502792358398438,8.45335578918457,8.384098052978516,7.76307487487793,3.3717586944703726e-08,3.09081428895297e-07,3.212025603716029e-06,2.015898826357443e-05,0.0004932228475809097,0.00251131528057158,0.0003535440191626549,0.018907174468040466,0.04585142433643341,0.20285846292972565,0.44599905610084534,0.7793272137641907,1.403609275817871,1.7620928287506104,2.3156521320343018,2.1764957904815674,1.9719268083572388,1.5688508749008179,1.0470857620239258,0.749171793460846,0.5270488858222961,0.4837077558040619,0.3703638017177582,0.3656024634838104,0.4352646768093109,0.44815027713775635,0.44949814677238464,0.4858958125114441,0.49353718757629395,0.5413740873336792,13,24.37315033547263,False
504.4594421386719,4.717593669891357,0.20397436618804932,9.418172836303711,0.564402163028717,5.801700115203857,26.305706024169922,4.678641319274902,10.544540405273438,5.28580379486084,-8.459863662719727,-7.63594913482666,-0.02333475463092327,0.9091023206710815,0.9821192026138306,4.111359119415283,1.335094690322876,4.110747814178467,-0.03777173534035683,-0.0006526907673105597,2.7653353214263916,3.337421417236328,3.847479820251465,4.073357582092285,4.3395280838012695,4.492482662200928,4.530153751373291,4.705964088439941,4.826650142669678,4.999104976654053,5.1616082191467285,5.262828826904297,5.426442623138428,5.527811527252197,5.736936569213867,5.830447673797607,5.950638294219971,5.94317102432251,6.099437713623047,6.181288719177246,4.099808692932129,4.8392109870910645,5.024277687072754,5.298940658569336,5.428223133087158,5.62389612197876,5.760287284851074,5.831243991851807,5.9630818367004395,6.09672737121582,6.16815185546875,6.273946762084961,6.402083873748779,6.476206302642822,6.569911956787109,6.648003101348877,6.676572322845459,6.797715187072754,6.865744113922119,6.960025310516357,1.4033476114273071,0.13145625591278076,0.03820321336388588,0.05726511403918266,0.030332500115036964,0.06543450057506561,0.09556759893894196,0.06945911049842834,0.05426228418946266,0.0763106569647789,0.06381800770759583,0.05134611204266548,0.05947175994515419,0.1371796429157257,0.027424870058894157,0.0873306468129158,0.25946053862571716,0.06004317104816437,0.0907452255487442,0.06841456890106201,2.510884041839745e-05,3.102939808741212e-05,0.0005243108025752008,0.007995519787073135,0.0032477080821990967,0.02218039706349373,0.06241540610790253,0.24975964426994324,0.44819721579551697,0.806945264339447,1.131070613861084,1.4961159229278564,1.6232197284698486,1.554998517036438,1.5460327863693237,1.4360888004302979,1.6502336263656616,1.7744958400726318,1.7996160984039307,1.862749457359314,2.282094717025757,2.6301376819610596,2.8747308254241943,3.3453993797302246,3.74135160446167,4.7292938232421875,5.562294960021973,7.009296417236328,7.769749641418457,8.212603569030762,8.159192085266113,7.87982702255249,7.175800323486328,1.2033669172240025e-08,-1.3364787321279437e-07,-8.550692882636213e-07,1.712190169200767e-05,0.00023179303389042616,0.000736357644200325,-0.0007504960522055626,0.002462472068145871,0.010945649817585945,0.15401983261108398,0.34765830636024475,0.6587891578674316,1.1839731931686401,1.5537009239196777,2.086488723754883,2.008683443069458,1.7899514436721802,1.4151653051376343,0.9555423259735107,0.6798776388168335,0.4642128348350525,0.45414260029792786,0.3690240681171417,0.35468170046806335,0.40476560592651367,0.42365121841430664,0.3923112154006958,0.41717615723609924,0.381406307220459,0.4174991250038147,18,62.578238829810445,False
