ID,smiles,vmin_vmin_boltz,vmin_r_boltz,fmo_e_homo_boltz,fmo_e_lumo_boltz,fmo_mu_boltz,fmo_eta_boltz,fmo_omega_boltz,somo_ra_boltz,somo_rc_boltz,nbo_P_boltz,nbo_P_ra_boltz,spindens_P_ra_boltz,nbo_P_rc_boltz,spindens_P_rc_boltz,nmr_P_boltz,nmrtens_sxx_P_boltz,nmrtens_syy_P_boltz,nmrtens_szz_P_boltz,efg_amp_P_boltz,efgtens_xx_P_boltz,efgtens_yy_P_boltz,efgtens_zz_P_boltz,nuesp_P_boltz,E_solv_cds_boltz,nbo_lp_P_percent_s_boltz,nbo_lp_P_occ_boltz,nbo_lp_P_e_boltz,nbo_bd_e_max_boltz,nbo_bd_e_avg_boltz,nbo_bds_e_min_boltz,nbo_bds_e_avg_boltz,nbo_bd_occ_min_boltz,nbo_bd_occ_avg_boltz,nbo_bds_occ_max_boltz,nbo_bds_occ_avg_boltz,E_solv_total_boltz,E_solv_elstat_boltz,E_oxidation_boltz,E_reduction_boltz,fukui_p_boltz,fukui_m_boltz,vbur_vtot_boltz,vbur_ratio_vbur_vtot_boltz,Pint_P_int_boltz,Pint_dP_boltz,Pint_P_min_boltz,Pint_P_max_boltz,volume_boltz,surface_area_boltz,sphericity_boltz,dipolemoment_boltz,dipolemoment_min,dipolemoment_max,dipolemoment_delta,dipolemoment_vburminconf,qpole_amp_boltz,qpole_amp_min,qpole_amp_max,qpole_amp_delta,qpole_amp_vburminconf,qpoletens_xx_boltz,qpoletens_xx_min,qpoletens_xx_max,qpoletens_xx_delta,qpoletens_xx_vburminconf,qpoletens_yy_boltz,qpoletens_yy_min,qpoletens_yy_max,qpoletens_yy_delta,qpoletens_yy_vburminconf,qpoletens_zz_boltz,qpoletens_zz_min,qpoletens_zz_max,qpoletens_zz_delta,qpoletens_zz_vburminconf,pyr_P_boltz,pyr_P_min,pyr_P_max,pyr_P_delta,pyr_P_vburminconf,pyr_alpha_boltz,pyr_alpha_min,pyr_alpha_max,pyr_alpha_delta,pyr_alpha_vburminconf,vbur_vbur_boltz,vbur_vbur_min,vbur_vbur_max,vbur_vbur_delta,vbur_vbur_vburminconf,vbur_qvbur_min_boltz,vbur_qvbur_min_min,vbur_qvbur_min_max,vbur_qvbur_min_delta,vbur_qvbur_min_vburminconf,vbur_qvbur_max_boltz,vbur_qvbur_max_min,vbur_qvbur_max_max,vbur_qvbur_max_delta,vbur_qvbur_max_vburminconf,vbur_qvtot_min_boltz,vbur_qvtot_min_min,vbur_qvtot_min_max,vbur_qvtot_min_delta,vbur_qvtot_min_vburminconf,vbur_qvtot_max_boltz,vbur_qvtot_max_min,vbur_qvtot_max_max,vbur_qvtot_max_delta,vbur_qvtot_max_vburminconf,vbur_max_delta_qvbur_boltz,vbur_max_delta_qvbur_min,vbur_max_delta_qvbur_max,vbur_max_delta_qvbur_delta,vbur_max_delta_qvbur_vburminconf,vbur_max_delta_qvtot_boltz,vbur_max_delta_qvtot_min,vbur_max_delta_qvtot_max,vbur_max_delta_qvtot_delta,vbur_max_delta_qvtot_vburminconf,vbur_ovbur_min_boltz,vbur_ovbur_min_min,vbur_ovbur_min_max,vbur_ovbur_min_delta,vbur_ovbur_min_vburminconf,vbur_ovbur_max_boltz,vbur_ovbur_max_min,vbur_ovbur_max_max,vbur_ovbur_max_delta,vbur_ovbur_max_vburminconf,vbur_ovtot_min_boltz,vbur_ovtot_min_min,vbur_ovtot_min_max,vbur_ovtot_min_delta,vbur_ovtot_min_vburminconf,vbur_ovtot_max_boltz,vbur_ovtot_max_min,vbur_ovtot_max_max,vbur_ovtot_max_delta,vbur_ovtot_max_vburminconf,vbur_near_vbur_boltz,vbur_near_vbur_min,vbur_near_vbur_max,vbur_near_vbur_delta,vbur_near_vbur_vburminconf,vbur_far_vbur_boltz,vbur_far_vbur_min,vbur_far_vbur_max,vbur_far_vbur_delta,vbur_far_vbur_vburminconf,vbur_near_vtot_boltz,vbur_near_vtot_min,vbur_near_vtot_max,vbur_near_vtot_delta,vbur_near_vtot_vburminconf,vbur_far_vtot_boltz,vbur_far_vtot_min,vbur_far_vtot_max,vbur_far_vtot_delta,vbur_far_vtot_vburminconf,sterimol_B1_boltz,sterimol_B1_min,sterimol_B1_max,sterimol_B1_delta,sterimol_B1_vburminconf,sterimol_B5_boltz,sterimol_B5_min,sterimol_B5_max,sterimol_B5_delta,sterimol_B5_vburminconf,sterimol_L_boltz,sterimol_L_min,sterimol_L_max,sterimol_L_delta,sterimol_L_vburminconf,sterimol_burB1_boltz,sterimol_burB1_min,sterimol_burB1_max,sterimol_burB1_delta,sterimol_burB1_vburminconf,sterimol_burB5_boltz,sterimol_burB5_min,sterimol_burB5_max,sterimol_burB5_delta,sterimol_burB5_vburminconf,sterimol_burL_boltz,sterimol_burL_min,sterimol_burL_max,sterimol_burL_delta,sterimol_burL_vburminconf,Y1,Y2,Y3
20,CCCCP(CCCC)CCCC,-0.061648483,1.798674942,-0.228671192,0.035069557,-0.096800818,0.263740749,0.017782521,0.111910927,-0.452476129,0.742836795,0.673270353,0.103159867,1.32893883,0.769405535,331.4701132,317.5377453,331.2638902,345.6087806,1.704573719,-0.700248228,-0.691505493,1.391753664,-54.19833549,-5.703920866,53.58615926,1.952418756,-0.316380526,-0.448330054,-0.448790086,0.20328868,0.204686792,1.968344346,1.968914913,0.025677489,0.024552645,-9.028604006,-3.32468314,0.290258613,0.074438001,0.069566442,0.586102034,258.7822264,0.207931344,17.23751429,3.685597663,11.2608125,29.75898616,332.9042152,314.1374868,0.739621841,1.202640525,1.004017287,1.377493757,0.37347647,1.321452222,2.401193125,0.433433614,6.334945667,5.901512053,6.334945667,1.224745315,0.179500274,2.754170397,2.574670124,2.754170397,0.672879128,-0.337439104,2.414573722,2.752012826,2.414573722,-1.897624443,-5.168744119,-0.353884738,4.814859381,-5.168744119,0.955854603,0.914372364,0.965901611,0.051529247,0.924040551,14.36872405,12.5997662,20.35099397,7.751227773,19.17860037,53.80612139,43.53996486,95.80904997,52.26908511,43.53996486,10.97670539,9.583624349,15.15515844,5.571534094,9.770841282,16.5644056,12.6292987,28.77597476,16.14667606,13.22964797,35.60170188,22.43750385,50.45738072,28.01987687,35.0898238,82.08934264,76.18554412,109.3500247,33.1644806,80.8593568,4.821115821,1.351308814,15.90088846,14.54957965,3.432659076,39.63913368,21.73738375,80.15336396,58.41598021,41.8921251,0.046924579,0,1.279141392,1.279141392,0,15.63488139,12.6292987,20.99444413,8.365145427,13.22964797,0.179443632,0,2.235054055,2.235054055,0,80.66556816,66.26065535,109.3500247,43.08936936,80.8593568,52.35211834,43.53996486,73.4120477,29.87208284,43.53996486,1.454003048,0,23.02872868,23.02872868,0,251.6828596,221.6912028,258.7782326,37.08702975,255.6933703,5.950682059,0,36.50085408,36.50085408,0,3.988224114,2.980145886,4.703188271,1.723042384,3.463342054,7.167491879,5.615385484,7.444812415,1.829426931,6.368218006,6.613650549,5.687529172,9.309577536,3.622048365,8.763217901,3.90822345,2.980145886,4.703188271,1.723042384,3.052688588,6.936487067,5.615385484,7.128550677,1.513165192,6.051388414,6.254282756,5.687529172,7.726436649,2.038907477,7.234320991,0.37,0.23,0.38
21,CCP(CC)CC,-0.062157458,1.826695808,-0.230615103,0.036187804,-0.09721365,0.266802907,0.017713373,0.128594504,-0.495212503,0.732884024,0.603527305,0.187182779,1.331120244,0.790572495,315.6998514,298.0305157,313.8003366,335.2687861,1.69009076,-0.695169915,-0.684754769,1.379924682,-54.19777261,-2.201650962,53.79206977,1.95376289,-0.317891961,-0.450245527,-0.450454297,0.200551486,0.201753861,1.969418655,1.970052166,0.027816784,0.026284174,-5.008722182,-2.80707122,0.298367866,0.082910438,0.129356719,0.59823622,151.6454891,0.314514032,16.24898608,3.06496945,11.38629328,26.42063314,193.1211225,189.4594703,0.852904772,1.279253038,1.260425958,1.335250168,0.074824209,1.335250168,2.653686938,2.333564803,3.899440923,1.56587612,3.899440923,1.200946474,0.955873718,1.779973816,0.824100097,1.76662627,0.957207251,0.684156873,1.410612206,0.726455334,1.410612206,-2.158153725,-3.177238476,-1.882113947,1.295124529,-3.177238476,0.951508365,0.919633776,0.957432681,0.037798906,0.92109431,15.08487935,14.14287605,19.75071279,5.607836738,19.57036577,47.69626725,43.82863455,49.58215605,5.753521504,43.82863455,10.47172461,9.635919582,11.24347504,1.607555454,9.794897089,13.40688539,12.72029241,14.93028894,2.209996535,13.44092071,27.67903988,22.29004866,31.51210228,9.222053611,28.13325089,44.63557389,44.23055204,46.18495171,1.954399668,44.82517405,2.500848474,1.392099095,5.213834703,3.821735607,3.629289151,13.8160545,8.11975199,22.28624188,14.16648988,13.73184306,0,0,0,0,0,13.40688539,12.72029241,14.93028894,2.209996535,13.44092071,0,0,0,0,0,44.63557389,44.23055204,46.18495171,1.954399668,44.82517405,47.69626725,43.82863455,49.58215605,5.753521504,43.82863455,0,0,0,0,0,150.9730276,149.4491828,152.8046924,3.355509573,149.8243927,0,0,0,0,0,3.198165116,2.973777114,3.397559601,0.423782487,2.985816975,4.82141752,4.78785632,4.889759727,0.101903407,4.821202198,6.137610207,5.759324075,6.79753254,1.038208465,6.744437235,3.198165116,2.973777114,3.397559601,0.423782487,2.985816975,4.82141752,4.78785632,4.889759727,0.101903407,4.821202198,6.137610207,5.759324075,6.79753254,1.038208465,6.744437235,0.31,0.22,0.38
22,CP(C)C,-0.0605704,1.820162316,-0.23527,0.04167,-0.0968,0.27694,0.016917455,0.13584,-0.52427,0.74501,0.71357,0.00423,1.34956,0.80237,357.4174,340.1732,366.008,366.0709,1.79363519,-0.73227,-0.732227,1.464497,-54.189884,0.15,53.75,1.95398,-0.32085,-0.4629,-0.462906667,0.20119,0.201196667,1.98041,1.98041,0.01928,0.019276667,-2.363828173,-2.513828173,0.3104904,0.0886451,0.03144,0.60455,97.98019652,0.405615486,15.25,2.82,11.59,24.45,124.62283,134.61883,0.896279,1.228758318,1.228758318,1.228758318,0,1.228758318,2.673718738,2.673718738,2.673718738,0,2.673718738,1.091758018,1.091758018,1.091758018,0,1.091758018,1.091324142,1.091324142,1.091324142,0,1.091324142,-2.18308216,-2.18308216,-2.18308216,0,-2.18308216,0.959551933,0.959551933,0.959551933,0,0.959551933,13.77150898,13.77150898,13.77150898,0,13.77150898,39.74228506,39.74228506,39.74228506,0,39.74228506,9.580486635,9.580486635,9.580486635,0,9.580486635,10.2917018,10.2917018,10.2917018,0,10.2917018,21.94870451,21.94870451,21.94870451,0,21.94870451,26.5944509,26.5944509,26.5944509,0,26.5944509,0.711215165,0.711215165,0.711215165,0,0.711215165,4.643452037,4.643452037,4.643452037,0,4.643452037,0,0,0,0,0,10.2917018,10.2917018,10.2917018,0,10.2917018,0,0,0,0,0,26.5944509,26.5944509,26.5944509,0,26.5944509,39.74228506,39.74228506,39.74228506,0,39.74228506,0,0,0,0,0,97.0910566,97.0910566,97.0910566,0,97.0910566,0,0,0,0,0,2.970289708,2.970289708,2.970289708,0,2.970289708,3.481564891,3.481564891,3.481564891,0,3.481564891,5.764627134,5.764627134,5.764627134,0,5.764627134,2.970289708,2.970289708,2.970289708,0,2.970289708,3.481564891,3.481564891,3.481564891,0,3.481564891,5.764627134,5.764627134,5.764627134,0,5.764627134,0.08,0.09,0.25
30,CC(C)(C)P(C1CCCCC1)C(C)(C)C,-0.067773247,1.782725937,-0.216838972,0.033656057,-0.091591457,0.250495029,0.016744957,0.11025774,-0.431334326,0.770485769,0.750168609,0.025736961,1.39987253,0.806980542,241.7788574,207.1507421,225.2080381,292.9777924,1.733973841,-0.718291069,-0.697440576,1.415732587,-54.20056022,-5.115629721,49.33849468,1.932417902,-0.29040992,-0.431535718,-0.43656051,0.184769515,0.191237797,1.943123105,1.949636648,0.054158098,0.046773957,-8.721618784,-3.605989063,0.27273318,0.072241814,0.02031716,0.629386761,277.7563395,0.230425566,18.13179133,3.067422281,12.70093206,31.15056375,350.5435447,284.5384425,0.844965034,1.136436628,1.12692255,1.189465179,0.062542629,1.189465179,3.213320538,2.897515869,3.36818758,0.470671711,2.90878771,1.57560043,1.278512527,1.633201267,0.35468874,1.444361849,1.028662018,0.91057353,1.189805518,0.279231989,0.91057353,-2.604262448,-2.736944262,-2.354935379,0.382008883,-2.354935379,0.843092138,0.83297565,0.874640158,0.041664508,0.874640158,28.21776047,24.8571019,29.34153153,4.484429636,24.8571019,64.00221492,61.55776434,64.27293283,2.715168483,61.55776434,14.09328868,11.96096563,14.29856253,2.337596903,13.54864889,18.27796944,17.52204068,18.39746287,0.875422196,17.52204068,51.26395037,50.43987593,54.44485157,4.004975641,53.45718372,103.1009635,92.15024203,103.9509281,11.80068611,92.15024203,3.197172095,2.722489816,4.857181215,2.1346914,3.973391782,51.8334169,30.31347624,52.91292173,22.59944548,30.31347624,0,0,0,0,0,18.27796944,17.52204068,18.39746287,0.875422196,17.52204068,0,0,0,0,0,103.1009635,92.15024203,103.9509281,11.80068611,92.15024203,64.00221492,61.55776434,64.27293283,2.715168483,61.55776434,0,0,0,0,0,276.613689,276.5790586,277.7029802,1.123921598,276.9350708,0,0,0,0,0,3.984986929,3.98343868,4.077447158,0.094008478,4.077447158,6.575061096,6.495456001,6.799015471,0.303559471,6.79090402,7.488961826,6.697178538,7.496178587,0.799000049,6.707379114,3.984986929,3.98343868,4.077447158,0.094008478,4.077447158,6.20657205,6.095225516,6.450931346,0.35570583,6.423807509,7.083345334,6.697178538,7.146336491,0.449157953,6.707379114,0.02,0.02,0.17
32,CC(C)(C)P(C1CCCCC1)C1CCCCC1,-0.066849648,1.781811298,-0.219144995,0.032404274,-0.09337036,0.251549269,0.017330087,0.106744766,-0.426158476,0.768605659,0.741982524,0.025087508,1.377236726,0.788718391,266.0035554,226.0597716,259.1998615,312.7510541,1.698631593,-0.713951138,-0.67271542,1.386667149,-54.20158083,-6.858884132,50.56840951,1.939447061,-0.296954917,-0.427928495,-0.436929809,0.183342272,0.196409085,1.943456206,1.954314112,0.050559381,0.038844965,-10.41228635,-3.55340222,0.274460413,0.069944466,0.026623135,0.608631067,301.738832,0.200595824,18.52897748,3.417590443,12.60064747,30.37103293,381.4974549,314.0448848,0.810027585,1.214170065,1.112616137,1.258888446,0.146272308,1.222418153,3.296172503,2.209146197,3.67382308,1.464676883,3.67382308,1.643125243,1.052480047,1.823176081,0.770696034,1.688889634,1.020452755,0.666710853,1.342385475,0.675674622,1.302466188,-2.663577997,-2.991355822,-1.784832607,1.206523216,-2.991355822,0.889988074,0.836794299,0.923087975,0.086293676,0.836794299,23.27581565,19.229109,28.98376572,9.754656721,28.98376572,60.52699471,57.52057238,72.42785142,14.90727904,57.52057238,12.30750407,11.92122125,14.32366424,2.402442991,11.95991972,17.50814425,16.05149873,25.81397278,9.762474045,17.64754924,48.25011943,45.62399246,56.1729419,10.54894944,51.12638104,101.8361151,93.93197946,103.8194027,9.887423264,97.82955027,4.44093489,1.767578866,11.572935,9.805356136,5.687629511,52.16467277,36.54132297,56.74205302,20.20073005,45.35486341,0,0,0,0,0,17.23720676,16.05149873,21.33645495,5.284956219,17.64754924,0,0,0,0,0,101.8360996,93.93197946,103.8194027,9.887423264,97.82955027,60.21600021,57.52057238,68.80065408,11.2800817,57.52057238,0.310994492,0,5.118657379,5.118657379,0,299.9695027,287.5752965,301.8664961,14.2911996,301.8414711,0.675818986,0,10.416007,10.416007,0,4.04029665,3.720836132,4.265883616,0.545047484,4.111594416,6.76157267,6.446337104,6.851729633,0.405392529,6.582163817,7.552159447,6.699425696,7.607634179,0.908208482,7.438119674,4.033252444,3.720836132,4.254810916,0.533974784,4.111594416,6.366420863,6.092568319,6.462962415,0.370394096,6.142228678,7.120916863,6.530565442,7.187777928,0.657212486,6.971933487,0.09,0.05,0.25
42,CC(C)(C)P(c1ccccc1-c1ccccc1)C(C)(C)C,-0.066672543,1.814522259,-0.215938504,-0.030007941,-0.122973222,0.185930563,0.040666859,0.061826009,-0.37805546,0.781708762,0.765828694,0.0204144,1.285648828,0.62379933,275.931786,246.5839595,282.6009044,298.6103738,1.846816605,-0.849851949,-0.653812507,1.503664456,-54.19677354,-6.827941024,49.92007618,1.924733834,-0.29176311,-0.431776385,-0.444563763,0.1832527,0.199656673,1.935152774,1.944672922,0.060888116,0.050614354,-13.262114,-6.434172981,0.264474631,0.016017104,0.015880067,0.503940066,354.8547495,0.275095598,19.42600838,3.79802439,13.54806688,34.88070327,423.6547295,341.7867658,0.798124467,1.002944545,1.002388091,1.407256216,0.404868125,1.380969794,4.646420667,4.5204094,5.159026889,0.638617489,4.595207133,2.408130462,2.124586585,3.16412322,1.039536635,3.16412322,1.326934307,0.164136398,1.55144913,1.387312732,0.164136398,-3.735064769,-4.023089078,-3.328259619,0.694829459,-3.328259619,0.858996205,0.757343407,0.860114341,0.102770933,0.792528823,26.52338725,26.38884471,36.29501036,9.906165649,32.94498786,97.61959082,66.52371964,99.02416088,32.50044123,66.52371964,15.42718067,14.26613949,15.51390374,1.247764253,14.26613949,42.36677862,19.0773009,42.54635544,23.46905454,19.975733,55.10220433,55.08380538,62.39105469,7.307249307,56.36803291,165.1068248,124.6353342,167.7343422,43.09900808,124.6353342,24.80543996,3.930509692,25.49810957,21.56759988,5.709593509,104.7842581,63.24279448,111.6344049,48.3916104,63.24279448,0,0,0,0,0,22.11023054,19.00094986,22.22129029,3.220340431,19.69752236,0,0,0,0,0,111.113352,109.4613945,127.0540525,17.59265804,124.6353342,72.25556729,66.2444631,72.94557422,6.701111121,66.2444631,25.36402353,0.279256543,26.07858665,25.79933011,0.279256543,290.3406954,289.4362489,355.0262245,65.58997562,349.6396813,61.42398583,0.148270982,63.42649966,63.27822868,0.148270982,3.918473602,3.80618456,4.001884221,0.195699661,4.001884221,6.326523168,6.309413263,6.786482291,0.477069028,6.710866592,7.654241668,7.638048689,10.27879649,2.640747796,9.832448217,3.918473602,3.80618456,4.001884221,0.195699661,4.001884221,6.0858687,6.083480862,6.310058583,0.226577721,6.249141954,7.19386528,7.190901212,8.274696657,1.083795445,7.434028343,0.05,0.02,0.19
44,c1ccc(-n2cccc2P(C2CCCCC2)C2CCCCC2)cc1,-0.058386954,1.805809625,-0.214913922,-0.021870472,-0.118392197,0.193043451,0.036309024,0.075646254,-0.37786777,0.774272529,0.780803933,0.016843129,1.046894129,0.32453474,326.1261672,288.902198,318.13653,371.3397189,1.79969021,-0.885805456,-0.57241681,1.458222855,-54.19479232,-9.754593012,50.74418983,1.932004731,-0.303776575,-0.439602997,-0.456658576,0.20112905,0.215430524,1.94876598,1.955648797,0.048151761,0.038125885,-16.12426742,-6.36967441,0.263116338,0.027677692,-0.006531405,0.2726216,386.4412052,0.211004739,19.70166806,4.140281106,12.76893627,36.4290376,466.4384155,387.6784238,0.750297993,0.722637008,0.404393344,2.965959302,2.561565957,2.965959302,7.323572362,4.093956802,8.833183798,4.739226996,4.093956802,5.341473191,2.787169969,6.756505818,3.969335849,3.051417457,-0.354294101,-1.193123656,0.600744213,1.79386787,-0.343812043,-4.987179089,-5.609354084,-2.707605414,2.90174867,-2.707605414,0.933870691,0.880834902,0.949947537,0.069112635,0.909332747,17.74522603,15.32314113,24.38560649,9.062465368,21.07112015,81.54154708,56.6943077,107.7553729,51.06106523,56.6943077,11.83507991,9.775024901,21.44418313,11.66915823,12.21616636,38.11759927,15.41349689,42.8067857,27.39328881,15.41349689,56.21037561,36.89451683,75.41781287,38.52329605,75.41781287,153.7139001,128.0171713,164.1309395,36.11376823,128.3781607,24.2317791,3.186871482,28.16725825,24.98038677,3.186871482,87.24282852,51.41305757,115.5971417,64.18408418,52.96034783,0.009355025,0,2.19326206,2.19326206,0,21.79620318,15.41349689,22.22965753,6.816160633,15.41349689,0.025439709,0,3.523007057,3.523007057,0,105.9634634,97.88174425,132.6934358,34.81169151,128.3781607,63.33335635,56.6943077,80.45307783,23.75877013,56.6943077,18.20819073,0,30.1785329,30.1785329,0,332.5014829,313.3567815,386.4041838,73.04740228,386.1871441,51.68254859,0,72.77071124,72.77071124,0,4.278756992,3.25810696,4.603950539,1.345843578,4.412741131,6.754068442,6.031775128,7.226910332,1.195135204,6.748363439,7.705375106,6.992240396,10.04906051,3.056820117,10.04906051,4.142277709,3.25810696,4.603950539,1.345843578,4.36866954,6.655895491,6.02600448,6.916876075,0.890871596,6.379475515,7.221143906,6.714378662,8.184632864,1.470254202,8.16929175,0.88,0.67,0.91
53,COc1cccc(OC)c1P(c1c(OC)cccc1OC)c1c(OC)cccc1OC,-0.081156347,1.834348214,-0.189637281,-0.008817286,-0.099227284,0.180819995,0.02723464,0.073212095,-0.335488934,0.879254385,0.848006681,0.022545751,1.240283573,0.480076304,360.5370832,347.6609116,360.5992148,373.351146,1.913674361,-0.793413375,-0.768943883,1.562356993,-54.19567371,-3.322182184,50.01928885,1.868226973,-0.271800656,-0.455310591,-0.45637761,0.24801249,0.250576882,1.94834143,1.949421684,0.045109557,0.044149936,-17.44500674,-14.12282455,0.232522545,0.032502804,0.031247704,0.361029188,469.0386715,0.163069632,20.4374825,5.057905821,13.50277908,38.51529369,540.7790846,457.3417047,0.701986479,1.643676666,1.293696683,3.522494009,2.228797326,1.898822273,5.860128568,3.026724327,14.05382777,11.02710345,11.96860642,3.743844833,1.547735591,11.41328562,9.865550029,8.379965996,0.534089249,-4.678187133,1.711277192,6.389464325,0.163854074,-4.277934082,-8.54382007,-2.442374907,6.101445163,-8.54382007,0.871103756,0.852672635,0.890677927,0.038005291,0.88686602,25.40178692,23.11805446,27.44232169,4.324267224,23.53513033,76.48715101,73.74359947,82.05854148,8.314942003,73.74359947,15.28640518,12.45254082,16.60896591,4.156425097,12.45254082,23.58207147,21.63035416,30.74959684,9.119242682,25.98759295,103.3111501,90.90023563,108.580773,17.68053739,90.90023563,130.2900843,125.7722969,143.0588157,17.28651873,138.7265575,7.822036871,4.307035367,15.84440961,11.53737424,13.53505213,26.06548796,17.19152392,45.86226456,28.67074064,45.86226456,0.370536673,0,0.589890225,0.589890225,0,19.73315129,19.08253042,22.246392,3.16386158,20.47358361,0.952114887,0,1.477941145,1.477941145,0,119.8425508,117.795687,127.0340179,9.238330889,122.4594818,69.5056868,67.01111121,72.53871731,5.527606099,67.01111121,6.981464218,5.461714106,10.12017344,4.658459331,6.732488261,444.9363539,443.4498102,453.2990666,9.849256374,446.3294786,21.95337746,14.53124368,22.89073967,8.35949599,21.70639499,5.158765362,4.967311166,5.25026817,0.282957004,5.229344533,6.633139047,6.614532172,6.668356449,0.053824277,6.662716758,8.306334082,8.058289788,8.769135934,0.710846146,8.744490005,5.038249354,4.881534002,5.155268428,0.273734426,5.155268428,6.178911268,6.16066004,6.214017248,0.053357209,6.208167044,6.87552282,6.658545814,7.703382756,1.044836942,7.173690224,0,0,0.1
64,c1ccc(CP(C23CC4CC(CC(C4)C2)C3)C23CC4CC(CC(C4)C2)C3)cc1,-0.062212792,1.781458287,-0.221406572,-0.008794529,-0.115100551,0.212612042,0.03116196,0.081966819,-0.365699201,0.816144256,0.791515664,0.047886148,1.385362857,0.722318991,259.5855723,204.4221039,252.8732338,321.4613351,1.712705759,-0.799401156,-0.593971601,1.393372758,-54.1974108,-10.91388751,50.10311967,1.930093589,-0.29565807,-0.436280908,-0.440036984,0.196829869,0.198014937,1.945702201,1.950178059,0.046268615,0.038671756,-16.34983246,-5.435944949,0.270065033,0.040301649,0.024628592,0.569218601,426.45764,0.15898273,20.30125543,3.764820307,13.53567303,33.23518381,522.4414031,404.3119378,0.775914506,1.398820967,1.05951247,1.460612186,0.401099716,1.108465901,3.797544889,3.648375799,5.178523622,1.530147823,5.073518178,2.836944244,2.730010217,4.065204442,1.335194226,4.065204442,-0.334880834,-1.342763122,-0.332723098,1.010040024,-1.342763122,-2.50206341,-3.07093695,-2.397287119,0.673649831,-2.72244132,0.885926584,0.816025767,0.886478173,0.070452406,0.830413844,23.47013448,23.38000016,30.97898287,7.598982711,29.45490787,67.79940373,59.63957521,68.60925352,8.969678317,59.63957521,14.07399166,11.02174325,14.64057335,3.618830105,11.02174325,21.76329026,18.83883464,22.22547391,3.386639271,18.8754413,52.0214468,45.29129541,67.21958032,21.92828492,53.77475709,137.1806377,135.8422913,139.8300302,3.987738951,139.8300302,7.566280261,7.058810513,7.958288516,0.899478003,7.058810513,72.89727781,63.63323928,81.86044962,18.22721033,72.63497478,0,0,0,0,0,19.54885645,18.71646379,19.57933513,0.86287134,18.83465102,0,0,0,0,0,136.4271726,135.8422913,139.6998545,3.857563277,139.6998545,65.58045122,59.59878493,65.95683932,6.358054395,59.59878493,2.21895251,0.040790282,2.652414204,2.611623922,0.040790282,416.558331,414.5694312,426.8860237,12.3165925,426.5358489,9.28591678,0.120557792,10.95183702,10.83127923,0.127124681,4.118323477,3.530015323,4.23889908,0.708883757,3.530015323,7.443005844,6.836287632,7.500038064,0.663750432,6.836287632,7.549138026,7.516134997,9.704853048,2.188718051,9.14416137,4.012863881,3.375244406,4.092478318,0.717233912,3.375244406,7.06624207,6.369388748,7.085976027,0.716587279,6.374026002,7.079531775,7.055041274,7.694488084,0.63944681,7.694488084,0.03,0.03,0.14
65,c1ccc(CP(Cc2ccccc2)Cc2ccccc2)cc1,-0.050720465,1.83166203,-0.238602611,-0.017302804,-0.127952707,0.221299806,0.036991948,0.064181525,-0.371617124,0.79214051,0.762368572,0.047068056,1.141367135,0.466997761,299.4347148,269.8491559,287.637918,340.8171031,1.715339329,-0.713092826,-0.687187835,1.400280661,-54.18167544,-8.877155687,56.26416755,1.947701857,-0.335785211,-0.453061946,-0.454037941,0.18211532,0.183518663,1.946485091,1.94892417,0.03346508,0.031527173,-17.52631356,-8.649157875,0.287394912,0.023551802,0.029771938,0.349226625,356.5077066,0.175306792,19.46122205,3.73442084,13.18609596,33.18389218,414.7570821,362.4013936,0.742394154,0.851317377,0.756947497,1.095978098,0.339030601,0.855802255,4.76690832,3.614477723,9.677790579,6.063312857,4.560548531,3.32665107,2.951135064,4.623279973,1.672144909,3.0512471,-0.494692288,-1.457508652,3.238024595,4.695533246,0.322813574,-2.831958782,-7.861304568,-1.493626413,6.367678155,-3.374060674,0.955436571,0.926171236,0.960636353,0.034465117,0.926171236,14.41001013,13.57803205,18.88246715,5.3044351,18.88246715,62.49965675,51.1206818,66.89815351,15.77747171,51.1206818,12.44029064,9.628598249,13.77142659,4.142828336,9.741555952,19.02392478,18.07323243,23.32053608,5.247303652,19.85336215,50.78386393,22.91698764,58.17370025,35.25671261,55.49872658,118.3748575,107.3310643,161.3042636,53.9731993,128.2807228,5.6097235,3.325976801,13.07276228,9.746785475,9.811631564,62.29723003,47.70182433,131.6246608,83.92283651,47.70182433,0.114448791,0,0.173620173,0.173620173,0,18.04085894,17.46242411,20.60222988,3.139805773,18.42151868,0.884178896,0,1.341309871,1.341309871,0,113.6457347,104.0550712,148.3572029,44.30213168,122.5455408,60.42399861,49.67524156,63.22389046,13.54864889,49.67524156,2.075658145,1.445440232,3.674263051,2.228822819,1.445440232,343.9424848,335.2579022,349.9657575,14.7078553,349.9657575,10.33748318,5.735182035,17.85268083,12.1174988,5.735182035,4.093111135,2.979538771,4.550005338,1.570466567,3.381262459,7.446431414,7.412687951,7.52850203,0.115814079,7.499927335,7.255023187,6.222584845,10.09848636,3.875901514,9.981540507,4.037729,2.979538771,4.468902275,1.489363504,3.26708975,7.025304677,6.993848034,7.105455613,0.111607579,7.077809305,6.572510563,6.222584845,7.607048434,1.38446359,7.607048434,0.67,0.47,0.54
